algorithm,merged_id,merge_size,target_example_id,budget_tokens,timing_repeats,runtime_sec,relative_utility_to_exact,total_chunks,total_cost_tokens,selected_chunks,total_selected_cost,budget_utilization,compression_ratio,total_selected_utility,gold_support_total,gold_support_selected,gold_support_recall,exact_gold_support_coverage
exact_dp,merge_10_14,10,5a7f567e5542992097ad2f22,2000,1,0.09103490016423166,1.0,447.0,8408.0,163.0,2000.0,1.0,0.23786869647954328,52.38931341357638,2.0,2.0,1.0,1.0
greedy_ratio,merge_10_14,10,5a7f567e5542992097ad2f22,2000,10,0.00020330003462731838,0.9995085517236691,447.0,8408.0,163.0,1998.0,0.999,0.23763082778306374,52.363566775801125,2.0,2.0,1.0,1.0
greedy_refine,merge_10_14,10,5a7f567e5542992097ad2f22,2000,10,0.009594899835065007,1.0,447.0,8408.0,163.0,2000.0,1.0,0.23786869647954328,52.38931341357638,2.0,2.0,1.0,1.0
exact_dp,merge_10_14,10,5a7f567e5542992097ad2f22,4000,1,0.21675379993394017,1.0,447.0,8408.0,280.0,4000.0,1.0,0.47573739295908657,72.75185815806759,2.0,2.0,1.0,1.0
greedy_ratio,merge_10_14,10,5a7f567e5542992097ad2f22,4000,10,0.00018429988995194435,0.9996630458106511,447.0,8408.0,281.0,3997.0,0.99925,0.47538058991436727,72.72734411467832,2.0,2.0,1.0,1.0
greedy_refine,merge_10_14,10,5a7f567e5542992097ad2f22,4000,10,0.00741720013320446,0.9999431633796745,447.0,8408.0,281.0,4000.0,1.0,0.47573739295908657,72.74772318832748,2.0,2.0,1.0,1.0
exact_dp,merge_10_14,10,5a7f567e5542992097ad2f22,8000,1,0.5084472000598907,1.0,447.0,8408.0,431.0,8000.0,1.0,0.9514747859181731,92.21744152631541,2.0,2.0,1.0,1.0
greedy_ratio,merge_10_14,10,5a7f567e5542992097ad2f22,8000,10,0.00021210010163486004,0.9998469192364955,447.0,8408.0,432.0,7994.0,0.99925,0.9507611798287345,92.20332480995813,2.0,2.0,1.0,1.0
greedy_refine,merge_10_14,10,5a7f567e5542992097ad2f22,8000,10,0.004158399999141693,0.9999834965476416,447.0,8408.0,432.0,8000.0,1.0,0.9514747859181731,92.21591962016257,2.0,2.0,1.0,1.0
exact_dp,merge_10_15,10,5ab4428c5542990594ba9bda,2000,1,0.09600809984840453,1.0,456.0,8790.0,181.0,2000.0,1.0,0.22753128555176336,57.60276576917041,7.0,7.0,1.0,1.0
greedy_ratio,merge_10_15,10,5ab4428c5542990594ba9bda,2000,10,0.0002180000301450491,0.9995410761019256,456.0,8790.0,181.0,1998.0,0.999,0.2273037542662116,57.576330483363755,7.0,7.0,1.0,1.0
greedy_refine,merge_10_15,10,5ab4428c5542990594ba9bda,2000,10,0.009731000056490302,0.9999751256156116,456.0,8790.0,181.0,2000.0,1.0,0.22753128555176336,57.601332935832836,7.0,7.0,1.0,1.0
exact_dp,merge_10_15,10,5ab4428c5542990594ba9bda,4000,1,0.23571529984474182,1.0,456.0,8790.0,286.0,4000.0,1.0,0.4550625711035267,80.69465435762694,7.0,7.0,1.0,1.0
greedy_ratio,merge_10_15,10,5ab4428c5542990594ba9bda,4000,10,0.0002166999038308859,0.9999118999114959,456.0,8790.0,286.0,3999.0,0.99975,0.45494880546075084,80.68754515143623,7.0,7.0,1.0,1.0
greedy_refine,merge_10_15,10,5ab4428c5542990594ba9bda,4000,10,0.008066900074481964,1.0,456.0,8790.0,286.0,4000.0,1.0,0.4550625711035267,80.69465435762694,7.0,7.0,1.0,1.0
exact_dp,merge_10_15,10,5ab4428c5542990594ba9bda,8000,1,0.5475187001284212,1.0,456.0,8790.0,435.0,8000.0,1.0,0.9101251422070534,106.89596840179004,7.0,7.0,1.0,1.0
greedy_ratio,merge_10_15,10,5ab4428c5542990594ba9bda,8000,10,0.00023989984765648842,0.9999743415587476,456.0,8790.0,436.0,8000.0,1.0,0.9101251422070534,106.89322561786469,7.0,7.0,1.0,1.0
greedy_refine,merge_10_15,10,5ab4428c5542990594ba9bda,8000,10,0.0018798001110553741,0.9999743415587476,456.0,8790.0,436.0,8000.0,1.0,0.9101251422070534,106.89322561786469,7.0,7.0,1.0,1.0
exact_dp,merge_10_16,10,5a7f57a45542992097ad2f29,2000,1,0.08408180018886924,1.0,387.0,7664.0,161.0,2000.0,1.0,0.2609603340292276,41.62464705865132,4.0,4.0,1.0,1.0
greedy_ratio,merge_10_16,10,5a7f57a45542992097ad2f29,2000,10,0.00017259991727769375,0.9984540257226829,387.0,7664.0,161.0,1994.0,0.997,0.26017745302713985,41.560296424996245,4.0,4.0,1.0,1.0
greedy_refine,merge_10_16,10,5a7f57a45542992097ad2f29,2000,10,0.0079371000174433,0.99999100467717,387.0,7664.0,161.0,2000.0,1.0,0.2609603340292276,41.62427263151334,4.0,4.0,1.0,1.0
exact_dp,merge_10_16,10,5a7f57a45542992097ad2f29,4000,1,0.19788850005716085,1.0,387.0,7664.0,258.0,4000.0,1.0,0.5219206680584552,59.08018639632072,4.0,4.0,1.0,1.0
greedy_ratio,merge_10_16,10,5a7f57a45542992097ad2f29,4000,10,0.00016389996744692326,0.9997996801239206,387.0,7664.0,259.0,3999.0,0.99975,0.5217901878914405,59.06835146070306,4.0,4.0,1.0,1.0
greedy_refine,merge_10_16,10,5a7f57a45542992097ad2f29,4000,10,0.0056062000803649426,0.9999135846140055,387.0,7664.0,259.0,4000.0,1.0,0.5219206680584552,59.075080959208655,4.0,4.0,1.0,1.0
exact_dp,merge_10_16,10,5a7f57a45542992097ad2f29,8000,1,0.5358631999697536,1.0,387.0,7664.0,387.0,7664.0,0.958,1.0,76.71050456780966,4.0,4.0,1.0,1.0
greedy_ratio,merge_10_16,10,5a7f57a45542992097ad2f29,8000,10,0.0001818002201616764,1.0,387.0,7664.0,387.0,7664.0,0.958,1.0,76.71050456780966,4.0,4.0,1.0,1.0
greedy_refine,merge_10_16,10,5a7f57a45542992097ad2f29,8000,10,0.002023099921643734,1.0,387.0,7664.0,387.0,7664.0,0.958,1.0,76.71050456780966,4.0,4.0,1.0,1.0
exact_dp,merge_10_17,10,5a7b85ac5542997c3ec971ef,2000,1,0.11985330004245043,1.0,396.0,7786.0,173.0,2000.0,1.0,0.25687130747495507,64.78400341657357,3.0,3.0,1.0,1.0
greedy_ratio,merge_10_17,10,5a7b85ac5542997c3ec971ef,2000,10,0.000269200187176466,0.9980240192770019,396.0,7786.0,173.0,1993.0,0.9965,0.2559722578987927,64.65599147466378,3.0,3.0,1.0,1.0
greedy_refine,merge_10_17,10,5a7b85ac5542997c3ec971ef,2000,10,0.00915040005929768,1.0,396.0,7786.0,173.0,2000.0,1.0,0.25687130747495507,64.78400341657357,3.0,3.0,1.0,1.0
exact_dp,merge_10_17,10,5a7b85ac5542997c3ec971ef,4000,1,0.23451020009815693,1.0,396.0,7786.0,266.0,4000.0,1.0,0.5137426149499101,93.79689029718824,3.0,3.0,1.0,1.0
greedy_ratio,merge_10_17,10,5a7b85ac5542997c3ec971ef,4000,10,0.00016649998724460602,0.9990962824998868,396.0,7786.0,266.0,3992.0,0.998,0.5127151297200103,93.71212440597047,3.0,3.0,1.0,1.0
greedy_refine,merge_10_17,10,5a7b85ac5542997c3ec971ef,4000,10,0.005912600085139275,1.0,396.0,7786.0,266.0,4000.0,1.0,0.5137426149499101,93.79689029718824,3.0,3.0,1.0,1.0
exact_dp,merge_10_17,10,5a7b85ac5542997c3ec971ef,8000,1,0.48964310018345714,1.0,396.0,7786.0,395.0,7772.0,0.9715,0.9982019008476753,121.2784493498001,3.0,3.0,1.0,1.0
greedy_ratio,merge_10_17,10,5a7b85ac5542997c3ec971ef,8000,10,0.0001868999097496271,1.0,396.0,7786.0,396.0,7786.0,0.97325,1.0,121.2784493498001,3.0,3.0,1.0,1.0
greedy_refine,merge_10_17,10,5a7b85ac5542997c3ec971ef,8000,10,0.0012240000069141388,1.0,396.0,7786.0,396.0,7786.0,0.97325,1.0,121.2784493498001,3.0,3.0,1.0,1.0
exact_dp,merge_10_18,10,5a864d9e5542994775f6073d,2000,1,0.11506260000169277,1.0,468.0,8938.0,181.0,2000.0,1.0,0.22376370552696354,57.57921554782199,4.0,4.0,1.0,1.0
greedy_ratio,merge_10_18,10,5a864d9e5542994775f6073d,2000,10,0.0002109999768435955,0.9990185584621741,468.0,8938.0,181.0,1996.0,0.998,0.2233161781159096,57.52270491396793,4.0,4.0,1.0,1.0
greedy_refine,merge_10_18,10,5a864d9e5542994775f6073d,2000,10,0.010936300037428737,1.0,468.0,8938.0,181.0,2000.0,1.0,0.22376370552696354,57.57921554782199,4.0,4.0,1.0,1.0
exact_dp,merge_10_18,10,5a864d9e5542994775f6073d,4000,1,0.2538630000781268,1.0,468.0,8938.0,284.0,4000.0,1.0,0.44752741105392707,82.5636454175434,4.0,4.0,1.0,1.0
greedy_ratio,merge_10_18,10,5a864d9e5542994775f6073d,4000,10,0.00023550004698336124,0.9995182250022385,468.0,8938.0,284.0,3996.0,0.999,0.4470798836428731,82.52386831745719,4.0,4.0,1.0,1.0
greedy_refine,merge_10_18,10,5a864d9e5542994775f6073d,4000,10,0.008896599989384413,1.0,468.0,8938.0,284.0,4000.0,1.0,0.44752741105392707,82.5636454175434,4.0,4.0,1.0,1.0
exact_dp,merge_10_18,10,5a864d9e5542994775f6073d,8000,1,0.5667483999859542,1.0,468.0,8938.0,442.0,8000.0,1.0,0.8950548221078541,110.86547026277981,4.0,4.0,1.0,1.0
greedy_ratio,merge_10_18,10,5a864d9e5542994775f6073d,8000,10,0.00021540001034736633,0.9996706192699326,468.0,8938.0,442.0,7990.0,0.99875,0.8939360035802193,110.82895331324539,4.0,4.0,1.0,1.0
greedy_refine,merge_10_18,10,5a864d9e5542994775f6073d,8000,10,0.004756300011649728,1.0,468.0,8938.0,442.0,8000.0,1.0,0.8950548221078541,110.86547026277981,4.0,4.0,1.0,1.0
exact_dp,merge_10_19,10,5ae127c9554299422ee99612,2000,1,0.10955150006338954,1.0,472.0,9032.0,194.0,2000.0,1.0,0.22143489813994685,47.23444801580742,3.0,3.0,1.0,1.0
greedy_ratio,merge_10_19,10,5ae127c9554299422ee99612,2000,10,0.0002142000012099743,0.999553738426035,472.0,9032.0,194.0,1998.0,0.999,0.2212134632418069,47.21336909669052,3.0,3.0,1.0,1.0
greedy_refine,merge_10_19,10,5ae127c9554299422ee99612,2000,10,0.010037899948656559,1.0,472.0,9032.0,194.0,2000.0,1.0,0.22143489813994685,47.23444801580742,3.0,3.0,1.0,1.0
exact_dp,merge_10_19,10,5ae127c9554299422ee99612,4000,1,0.25606280006468296,1.0,472.0,9032.0,294.0,4000.0,1.0,0.4428697962798937,65.32324813192163,3.0,3.0,1.0,1.0
greedy_ratio,merge_10_19,10,5ae127c9554299422ee99612,4000,10,0.00024070008657872677,0.9995579352274313,472.0,9032.0,294.0,3996.0,0.999,0.4424269264836138,65.29437102509274,3.0,3.0,1.0,1.0
greedy_refine,merge_10_19,10,5ae127c9554299422ee99612,4000,10,0.008372799959033728,0.9999469780131579,472.0,9032.0,294.0,4000.0,1.0,0.4428697962798937,65.3197845635187,3.0,3.0,1.0,1.0
exact_dp,merge_10_19,10,5ae127c9554299422ee99612,8000,1,0.5691404000390321,1.0,472.0,9032.0,442.0,7999.0,0.999875,0.8856288751107174,85.00804525784372,3.0,3.0,1.0,1.0
greedy_ratio,merge_10_19,10,5ae127c9554299422ee99612,8000,10,0.0002142000012099743,0.9998103327002446,472.0,9032.0,442.0,7993.0,0.999125,0.8849645704162976,84.99192201144217,3.0,3.0,1.0,1.0
greedy_refine,merge_10_19,10,5ae127c9554299422ee99612,8000,10,0.004731999943032861,1.0,472.0,9032.0,442.0,7999.0,0.999875,0.8856288751107174,85.00804525784372,3.0,3.0,1.0,1.0
exact_dp,merge_20_0,20,5ab4f7fc5542991779162d43,2000,1,0.19632590003311634,1.0,958.0,17832.0,253.0,2000.0,1.0,0.11215791834903545,56.052390686421916,2.0,2.0,1.0,1.0
greedy_ratio,merge_20_0,20,5ab4f7fc5542991779162d43,2000,10,0.00042300019413232803,0.9995703035341316,958.0,17832.0,253.0,1998.0,0.999,0.11204576043068641,56.028305172240486,2.0,2.0,1.0,1.0
greedy_refine,merge_20_0,20,5ab4f7fc5542991779162d43,2000,10,0.01578949997201562,1.0,958.0,17832.0,253.0,2000.0,1.0,0.11215791834903545,56.052390686421916,2.0,2.0,1.0,1.0
exact_dp,merge_20_0,20,5ab4f7fc5542991779162d43,4000,1,0.4586840998381376,1.0,958.0,17832.0,383.0,4000.0,1.0,0.2243158366980709,78.43607851270323,2.0,2.0,1.0,1.0
greedy_ratio,merge_20_0,20,5ab4f7fc5542991779162d43,4000,10,0.00042459997348487377,0.9999876990732224,958.0,17832.0,384.0,4000.0,1.0,0.2243158366980709,78.43511367624473,2.0,2.0,1.0,1.0
greedy_refine,merge_20_0,20,5ab4f7fc5542991779162d43,4000,10,0.007878500036895275,0.9999876990732224,958.0,17832.0,384.0,4000.0,1.0,0.2243158366980709,78.43511367624473,2.0,2.0,1.0,1.0
exact_dp,merge_20_0,20,5ab4f7fc5542991779162d43,8000,1,1.0395611999556422,1.0,958.0,17832.0,593.0,8000.0,1.0,0.4486316733961418,110.54752691582189,2.0,2.0,1.0,1.0
greedy_ratio,merge_20_0,20,5ab4f7fc5542991779162d43,8000,10,0.0004450001288205385,0.9999425909165927,958.0,17832.0,594.0,7999.0,0.999875,0.44857559443696726,110.54118048362871,2.0,2.0,1.0,1.0
greedy_refine,merge_20_0,20,5ab4f7fc5542991779162d43,8000,10,0.024910699808970094,0.9999999644534486,958.0,17832.0,594.0,8000.0,1.0,0.4486316733961418,110.54752298623855,2.0,2.0,1.0,1.0
exact_dp,merge_20_1,20,5ab9ddef5542994dbf019875,2000,1,0.22521899989806116,1.0,1083.0,19572.0,309.0,2000.0,1.0,0.10218679746576742,90.1897413320723,5.0,5.0,1.0,1.0
greedy_ratio,merge_20_1,20,5ab9ddef5542994dbf019875,2000,10,0.0005067000165581703,0.9999650002175479,1083.0,19572.0,309.0,2000.0,1.0,0.10218679746576742,90.18658471074626,5.0,5.0,1.0,1.0
greedy_refine,merge_20_1,20,5ab9ddef5542994dbf019875,2000,10,0.007998700020834804,0.9999650002175479,1083.0,19572.0,309.0,2000.0,1.0,0.10218679746576742,90.18658471074626,5.0,5.0,1.0,1.0
exact_dp,merge_20_1,20,5ab9ddef5542994dbf019875,4000,1,0.5145225999876857,1.0,1083.0,19572.0,444.0,4000.0,1.0,0.20437359493153484,127.63489231261617,5.0,5.0,1.0,1.0
greedy_ratio,merge_20_1,20,5ab9ddef5542994dbf019875,4000,10,0.0005032999906688929,0.9998745748416746,1083.0,19572.0,444.0,3999.0,0.99975,0.20432250153280196,127.61888368604002,5.0,5.0,1.0,1.0
greedy_refine,merge_20_1,20,5ab9ddef5542994dbf019875,4000,10,0.023111999966204166,1.0,1083.0,19572.0,444.0,4000.0,1.0,0.20437359493153484,127.63489231261617,5.0,5.0,1.0,1.0
exact_dp,merge_20_1,20,5ab9ddef5542994dbf019875,8000,1,1.1768861999735236,1.0,1083.0,19572.0,659.0,8000.0,1.0,0.4087471898630697,181.3547519110373,5.0,5.0,1.0,1.0
greedy_ratio,merge_20_1,20,5ab9ddef5542994dbf019875,8000,10,0.0005177999846637249,0.9998887449168072,1083.0,19572.0,659.0,7998.0,0.99975,0.4086450030656039,181.33457527302605,5.0,5.0,1.0,1.0
greedy_refine,merge_20_1,20,5ab9ddef5542994dbf019875,8000,10,0.027088499860838056,0.9999998079574307,1083.0,19572.0,659.0,8000.0,1.0,0.4087471898630697,181.3547170832048,5.0,5.0,1.0,1.0
exact_dp,merge_20_2,20,5a81a2705542990a1d231e30,2000,1,0.17949240002781153,1.0,905.0,16778.0,262.0,2000.0,1.0,0.11920371915603767,81.41838100797243,2.0,2.0,1.0,1.0
greedy_ratio,merge_20_2,20,5a81a2705542990a1d231e30,2000,10,0.0004149000160396099,0.999580308218051,905.0,16778.0,263.0,1999.0,0.9995,0.11914411729645966,81.3842103825638,2.0,2.0,1.0,1.0
greedy_refine,merge_20_2,20,5a81a2705542990a1d231e30,2000,10,0.01509610004723072,0.9997874193662156,905.0,16778.0,263.0,2000.0,1.0,0.11920371915603767,81.40107303693605,2.0,2.0,1.0,1.0
exact_dp,merge_20_2,20,5a81a2705542990a1d231e30,4000,1,0.4110737999435514,1.0,905.0,16778.0,386.0,4000.0,1.0,0.23840743831207534,120.18806035619802,2.0,2.0,1.0,1.0
greedy_ratio,merge_20_2,20,5a81a2705542990a1d231e30,4000,10,0.0004365001805126667,0.9999309521787044,905.0,16778.0,386.0,4000.0,1.0,0.23840743831207534,120.17976163248468,2.0,2.0,1.0,1.0
greedy_refine,merge_20_2,20,5a81a2705542990a1d231e30,4000,10,0.00809679995290935,0.9999309521787044,905.0,16778.0,386.0,4000.0,1.0,0.23840743831207534,120.17976163248468,2.0,2.0,1.0,1.0
exact_dp,merge_20_2,20,5a81a2705542990a1d231e30,8000,1,0.967705899849534,1.0,905.0,16778.0,598.0,8000.0,1.0,0.4768148766241507,172.38842552232157,2.0,2.0,1.0,1.0
greedy_ratio,merge_20_2,20,5a81a2705542990a1d231e30,8000,10,0.00042630010284483433,0.9999556580226361,905.0,16778.0,599.0,7999.0,0.999875,0.47675527476457263,172.38078147865926,2.0,2.0,1.0,1.0
greedy_refine,merge_20_2,20,5a81a2705542990a1d231e30,8000,10,0.0214439001865685,0.9999968778790946,905.0,16778.0,599.0,8000.0,1.0,0.4768148766241507,172.3878873048144,2.0,2.0,1.0,1.0
exact_dp,merge_20_3,20,5a8b77705542995d1e6f13aa,2000,1,0.16593530005775392,1.0,827.0,16343.0,237.0,2000.0,1.0,0.12237655265251178,57.50805462545689,5.0,3.0,0.6,0.0
greedy_ratio,merge_20_3,20,5a8b77705542995d1e6f13aa,2000,10,0.0004104999825358391,0.9998071531503686,827.0,16343.0,237.0,1999.0,0.9995,0.12231536437618552,57.496964378293946,5.0,3.0,0.6,0.0
greedy_refine,merge_20_3,20,5a8b77705542995d1e6f13aa,2000,10,0.014987800037488341,0.999878715317879,827.0,16343.0,237.0,2000.0,1.0,0.12237655265251178,57.501079779332244,5.0,3.0,0.6,0.0
exact_dp,merge_20_3,20,5a8b77705542995d1e6f13aa,4000,1,0.4059768000151962,1.0,827.0,16343.0,358.0,4000.0,1.0,0.24475310530502356,81.57531697984318,5.0,4.0,0.8,0.0
greedy_ratio,merge_20_3,20,5a8b77705542995d1e6f13aa,4000,10,0.00036589987576007843,0.9998806280891416,827.0,16343.0,358.0,3999.0,0.99975,0.2446919170286973,81.56557917837641,5.0,4.0,0.8,0.0
greedy_refine,merge_20_3,20,5a8b77705542995d1e6f13aa,4000,10,0.017050799913704395,1.0,827.0,16343.0,358.0,4000.0,1.0,0.24475310530502356,81.57531697984318,5.0,4.0,0.8,0.0
exact_dp,merge_20_3,20,5a8b77705542995d1e6f13aa,8000,1,0.8876732001081109,1.0,827.0,16343.0,547.0,8000.0,1.0,0.4895062106100471,114.44852388562545,5.0,5.0,1.0,1.0
greedy_ratio,merge_20_3,20,5a8b77705542995d1e6f13aa,8000,10,0.00037839985452592373,0.9995796765627718,827.0,16343.0,548.0,7992.0,0.999,0.48901670439943706,114.40041848868015,5.0,5.0,1.0,1.0
greedy_refine,merge_20_3,20,5a8b77705542995d1e6f13aa,8000,10,0.019094299990683794,0.9999929640835223,827.0,16343.0,548.0,8000.0,1.0,0.4895062106100471,114.44771863537039,5.0,5.0,1.0,1.0
exact_dp,merge_20_4,20,5ade1c9e55429939a52fe822,2000,1,0.16983900009654462,1.0,865.0,16691.0,231.0,2000.0,1.0,0.11982505541908813,66.49871971328697,4.0,3.0,0.75,0.0
greedy_ratio,merge_20_4,20,5ade1c9e55429939a52fe822,2000,10,0.00046040001325309277,0.9992172056331936,865.0,16691.0,231.0,1997.0,0.9985,0.1196453178359595,66.44666489009558,4.0,3.0,0.75,0.0
greedy_refine,merge_20_4,20,5ade1c9e55429939a52fe822,2000,10,0.014682299923151731,1.0,865.0,16691.0,231.0,2000.0,1.0,0.11982505541908813,66.49871971328697,4.0,3.0,0.75,0.0
exact_dp,merge_20_4,20,5ade1c9e55429939a52fe822,4000,1,0.39920639991760254,1.0,865.0,16691.0,359.0,4000.0,1.0,0.23965011083817625,98.03259370661335,4.0,4.0,1.0,1.0
greedy_ratio,merge_20_4,20,5ade1c9e55429939a52fe822,4000,10,0.0004189000464975834,0.9990448536947284,865.0,16691.0,358.0,3993.0,0.99825,0.23923072314420946,97.93895823693829,4.0,4.0,1.0,1.0
greedy_refine,merge_20_4,20,5ade1c9e55429939a52fe822,4000,10,0.01768910000100732,0.9999963782765662,865.0,16691.0,358.0,4000.0,1.0,0.23965011083817625,98.03223865967145,4.0,4.0,1.0,1.0
exact_dp,merge_20_4,20,5ade1c9e55429939a52fe822,8000,1,0.9153999001719058,1.0,865.0,16691.0,556.0,8000.0,1.0,0.4793002216763525,140.80704905968324,4.0,4.0,1.0,1.0
greedy_ratio,merge_20_4,20,5ade1c9e55429939a52fe822,8000,10,0.0005049000028520823,0.9997587490642901,865.0,16691.0,556.0,7996.0,0.9995,0.47906057156551435,140.77307922734303,4.0,4.0,1.0,1.0
greedy_refine,merge_20_4,20,5ade1c9e55429939a52fe822,8000,10,0.0222463000100106,1.0,865.0,16691.0,556.0,8000.0,1.0,0.4793002216763525,140.80704905968324,4.0,4.0,1.0,1.0
exact_dp,merge_20_5,20,5ae7cea355429952e35ea9c1,2000,1,0.19891360006295145,1.0,988.0,18959.0,259.0,2000.0,1.0,0.10549079592805528,81.46652791867362,2.0,2.0,1.0,1.0
greedy_ratio,merge_20_5,20,5ae7cea355429952e35ea9c1,2000,10,0.0004942999221384525,0.9995134740493397,988.0,18959.0,259.0,1998.0,0.999,0.10538530513212722,81.426892338731,2.0,2.0,1.0,1.0
greedy_refine,merge_20_5,20,5ae7cea355429952e35ea9c1,2000,10,0.017168999882414937,1.0,988.0,18959.0,259.0,2000.0,1.0,0.10549079592805528,81.46652791867362,2.0,2.0,1.0,1.0
exact_dp,merge_20_5,20,5ae7cea355429952e35ea9c1,4000,1,0.45503710000775754,1.0,988.0,18959.0,386.0,4000.0,1.0,0.21098159185611057,119.04836031580817,2.0,2.0,1.0,1.0
greedy_ratio,merge_20_5,20,5ae7cea355429952e35ea9c1,4000,10,0.0004533999599516392,0.9994786331164592,988.0,18959.0,385.0,3996.0,0.999,0.21077061026425445,118.98629244319967,2.0,2.0,1.0,1.0
greedy_refine,merge_20_5,20,5ae7cea355429952e35ea9c1,4000,10,0.01987430010922253,0.999975460379451,988.0,18959.0,385.0,4000.0,1.0,0.21098159185611057,119.04543891421903,2.0,2.0,1.0,1.0
exact_dp,merge_20_5,20,5ae7cea355429952e35ea9c1,8000,1,1.0373444999568164,1.0,988.0,18959.0,599.0,8000.0,1.0,0.42196318371222113,173.21460516294007,2.0,2.0,1.0,1.0
greedy_ratio,merge_20_5,20,5ae7cea355429952e35ea9c1,8000,10,0.0005399999208748341,0.999890656752848,988.0,18959.0,600.0,7999.0,0.999875,0.42191043831425706,173.19566531555742,2.0,2.0,1.0,1.0
greedy_refine,merge_20_5,20,5ae7cea355429952e35ea9c1,8000,10,0.02345110010355711,0.9999438538814852,988.0,18959.0,600.0,8000.0,1.0,0.42196318371222113,173.2048798351901,2.0,2.0,1.0,1.0
exact_dp,merge_20_6,20,5a90b6985542990a984936c2,2000,1,0.18769370019435883,1.0,927.0,17560.0,227.0,2000.0,1.0,0.11389521640091116,61.54003992099583,2.0,2.0,1.0,1.0
greedy_ratio,merge_20_6,20,5a90b6985542990a984936c2,2000,10,0.00046319980174303055,1.0,927.0,17560.0,227.0,2000.0,1.0,0.11389521640091116,61.54003992099583,2.0,2.0,1.0,1.0
greedy_refine,merge_20_6,20,5a90b6985542990a984936c2,2000,10,0.006580900168046355,1.0,927.0,17560.0,227.0,2000.0,1.0,0.11389521640091116,61.54003992099583,2.0,2.0,1.0,1.0
exact_dp,merge_20_6,20,5a90b6985542990a984936c2,4000,1,0.4206010000780225,1.0,927.0,17560.0,348.0,4000.0,1.0,0.22779043280182232,93.79973658127999,2.0,2.0,1.0,1.0
greedy_ratio,merge_20_6,20,5a90b6985542990a984936c2,4000,10,0.00041009997949004173,0.999887876270447,927.0,17560.0,350.0,4000.0,1.0,0.22779043280182232,93.7892194049834,2.0,2.0,1.0,1.0
greedy_refine,merge_20_6,20,5a90b6985542990a984936c2,4000,10,0.007438000058755279,0.999887876270447,927.0,17560.0,350.0,4000.0,1.0,0.22779043280182232,93.7892194049834,2.0,2.0,1.0,1.0
exact_dp,merge_20_6,20,5a90b6985542990a984936c2,8000,1,0.9999305999372154,1.0,927.0,17560.0,567.0,8000.0,1.0,0.45558086560364464,137.4094704349756,2.0,2.0,1.0,1.0
greedy_ratio,merge_20_6,20,5a90b6985542990a984936c2,8000,10,0.0005708998069167137,0.9997222771526019,927.0,17560.0,567.0,7995.0,0.999375,0.45529612756264237,137.3713086855869,2.0,2.0,1.0,1.0
greedy_refine,merge_20_6,20,5a90b6985542990a984936c2,8000,10,0.023879799991846085,1.0,927.0,17560.0,567.0,8000.0,1.0,0.45558086560364464,137.4094704349756,2.0,2.0,1.0,1.0
exact_dp,merge_20_7,20,5ae520315542993aec5ec152,2000,1,0.18600059999153018,1.0,895.0,17896.0,200.0,2000.0,1.0,0.11175681716584712,60.98298363272164,3.0,3.0,1.0,1.0
greedy_ratio,merge_20_7,20,5ae520315542993aec5ec152,2000,10,0.0004896000027656555,1.0,895.0,17896.0,200.0,2000.0,1.0,0.11175681716584712,60.98298363272164,3.0,3.0,1.0,1.0
greedy_refine,merge_20_7,20,5ae520315542993aec5ec152,2000,10,0.006572199985384941,1.0,895.0,17896.0,200.0,2000.0,1.0,0.11175681716584712,60.98298363272164,3.0,3.0,1.0,1.0
exact_dp,merge_20_7,20,5ae520315542993aec5ec152,4000,1,0.3954793999437243,1.0,895.0,17896.0,323.0,4000.0,1.0,0.22351363433169424,92.90599010193495,3.0,3.0,1.0,1.0
greedy_ratio,merge_20_7,20,5ae520315542993aec5ec152,4000,10,0.0004638000391423702,0.9994204709882158,895.0,17896.0,323.0,3996.0,0.999,0.22329012069736254,92.85214838530234,3.0,3.0,1.0,1.0
greedy_refine,merge_20_7,20,5ae520315542993aec5ec152,4000,10,0.017724100034683943,1.0,895.0,17896.0,323.0,4000.0,1.0,0.22351363433169424,92.90599010193495,3.0,3.0,1.0,1.0
exact_dp,merge_20_7,20,5ae520315542993aec5ec152,8000,1,0.9171953001059592,1.0,895.0,17896.0,528.0,8000.0,1.0,0.4470272686633885,136.28727595174647,3.0,3.0,1.0,1.0
greedy_ratio,merge_20_7,20,5ae520315542993aec5ec152,8000,10,0.0004290998913347721,0.9998850371885598,895.0,17896.0,529.0,7998.0,0.99975,0.44691551184622264,136.27160798333952,3.0,3.0,1.0,1.0
greedy_refine,merge_20_7,20,5ae520315542993aec5ec152,8000,10,0.02065100008621812,0.9999860288412432,895.0,17896.0,529.0,8000.0,1.0,0.4470272686633885,136.2853718605776,3.0,3.0,1.0,1.0
exact_dp,merge_20_8,20,5ae0d52e554299603e418469,2000,1,0.20547150005586445,1.0,1028.0,18882.0,271.0,2000.0,1.0,0.10592098294672174,81.1501780911818,3.0,3.0,1.0,1.0
greedy_ratio,merge_20_8,20,5ae0d52e554299603e418469,2000,10,0.0005182998720556498,0.9997254413108352,1028.0,18882.0,272.0,1999.0,0.9995,0.10586802245524839,81.1278976046596,3.0,3.0,1.0,1.0
